Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRN11,OUT035,2388.8125
FDP38,OUT018,573.6875
NCA30,OUT017,3041.9375
FDT15,OUT017,3090.6875
NCP55,OUT018,655.4375
FDF12,OUT035,2499.6875
FDM21,OUT018,3783.6875
FDX56,OUT035,3464.9375
FDF10,OUT017,2481.1875
FDT32,OUT045,2972.5625
FDM51,OUT018,1422.6875
NCR50,OUT018,2117.4375
FDI19,OUT049,3953.6875
FDX21,OUT017,1840.4375
FDR31,OUT035,2474.6875
FDY02,OUT013,4202.5625
NCA29,OUT045,2615.3125
NCX17,OUT046,3686.1875
FDM12,OUT045,2990.8125
FDI53,OUT027,4059.0625
NCU30,OUT049,2579.1875
FDC56,OUT027,3378.0625
FDK27,OUT018,1696.6875
NCK18,OUT017,2722.1875
FDB52,OUT019,2233.25
DRG25,OUT027,4430.5625
FDZ13,OUT049,973.6875
FDB57,OUT019,1732.25
FDR40,OUT046,1420.6875
NCO14,OUT019,-1157.6875
NCN19,OUT045,2981.5625
FDQ28,OUT019,658.25
FDO13,OUT018,2330.1875
FDK48,OUT013,1301.6875
FDU07,OUT018,2148.1875
FDW20,OUT046,1981.4375
FDV12,OUT010,-278.625
FDH24,OUT013,2545.1875
FDV59,OUT049,3540.6875
FDK57,OUT045,1878.8125
FDL16,OUT027,2200.0625
NCQ17,OUT046,2494.1875
FDJ15,OUT018,2716.6875
FDX24,OUT049,1618.6875
FDT47,OUT046,1622.6875
FDT10,OUT049,1089.6875
FDZ37,OUT018,1223.6875
FDW43,OUT027,5143.5625
DRN36,OUT017,1618.8125
FDJ14,OUT045,1308.5625
FDA32,OUT013,3507.4375
FDJ38,OUT019,1213.25
FDQ57,OUT017,2444.6875
NCQ41,OUT019,1180.5625
FDG56,OUT049,1125.6875
DRC13,OUT027,3488.0625
FDV55,OUT035,2440.9375
FDQ49,OUT045,2471.3125
FDE29,OUT010,-922.125
FDR03,OUT013,3383.9375
FDD45,OUT049,1604.6875
FDN38,OUT010,2002.875
FDT56,OUT046,987.6875
FDT48,OUT045,3027.8125
FDU03,OUT049,3007.6875
FDC56,OUT010,-14.625
NCO43,OUT027,3065.3125
FDQ27,OUT017,1796.6875
FDR03,OUT046,3380.1875
DRH23,OUT010,-1072.1875
FDG22,OUT045,561.8125
NCJ42,OUT013,1625.6875
FDR24,OUT046,1501.9375
FDW60,OUT035,2930.9375
FDJ08,OUT013,3059.4375
DRL59,OUT018,547.6875
FDG60,OUT010,1785.375
FDW27,OUT017,2578.6875
FDX14,OUT018,947.6875
FDC20,OUT013,981.6875
NCS29,OUT018,3862.4375
FDJ56,OUT046,1620.9375
FDB20,OUT019,-599.0
FDL28,OUT027,5150.5625
FDW01,OUT018,2152.1875
FDL03,OUT046,3216.1875
FDX22,OUT049,3407.6875
FDJ21,OUT035,2499.6875
FDR31,OUT045,2293.0625
FDG21,OUT035,2570.6875
FDS22,OUT027,2236.0625
FDK08,OUT035,1788.9375
FDE17,OUT018,2173.1875
NCN30,OUT017,1603.9375
FDT50,OUT046,1628.9375
NCX42,OUT049,2615.1875
FDJ12,OUT035,3473.9375
NCA18,OUT027,3291.8125
FDP23,OUT019,1543.75
FDX12,OUT013,3937.8125
FDN40,OUT018,2132.6875
FDV48,OUT035,1478.1875
NCY54,OUT013,2692.5625
FDL16,OUT010,-1187.125
FDR45,OUT018,3539.1875
FDJ52,OUT046,2583.1875
DRG01,OUT017,1321.8125
FDP52,OUT013,3771.3125
FDU58,OUT017,3096.4375
FDL02,OUT045,1636.5625
FDG28,OUT013,3966.1875
FDA19,OUT035,2203.9375
FDW46,OUT027,2569.5625
NCD43,OUT049,1726.1875
DRG39,OUT013,887.4375
NCF55,OUT049,672.1875
FDJ07,OUT046,1925.9375
FDE08,OUT046,2389.6875
FDP56,OUT019,-1031.75
FDT45,OUT045,819.8125
FDF17,OUT018,2730.1875
FDX44,OUT046,1470.9375
FDM28,OUT027,4322.0625
FDI36,OUT049,3289.6875
FDS07,OUT045,1787.8125
FDD36,OUT045,1838.3125
FDW11,OUT046,1034.1875
FDN40,OUT049,2514.6875
NCQ18,OUT049,1594.1875
NCQ54,OUT017,2725.1875
NCS42,OUT045,1362.8125
DRH39,OUT010,-727.1875
FDC09,OUT027,3164.5625
FDT08,OUT010,504.875
FDC08,OUT035,3757.9375
FDT20,OUT017,778.9375
FDS35,OUT035,1200.4375
FDX58,OUT018,2631.6875
FDW58,OUT046,1710.1875
DRD27,OUT046,1572.5625
FDH32,OUT019,-312.75
FDS26,OUT035,4287.6875
FDQ31,OUT046,1485.6875
FDP11,OUT018,3198.6875
FDD58,OUT017,1713.4375
FDM33,OUT045,3413.8125
FDZ16,OUT049,3215.6875
NCS29,OUT010,2245.1875
NCM18,OUT019,-934.1875
FDP11,OUT049,3562.6875
NCC42,OUT017,2355.1875
DRM23,OUT046,2728.5625
NCN55,OUT027,5273.3125
FDK46,OUT013,4132.4375
FDR01,OUT046,3141.1875
NCA05,OUT045,2309.3125
NCP43,OUT017,2944.1875
FDR12,OUT010,869.875
FDQ01,OUT013,4133.1875
FDM13,OUT046,2109.9375
FDQ19,OUT017,3969.4375
FDK56,OUT019,1098.25
NCX06,OUT010,947.1875
FDO56,OUT027,3409.0625
FDU45,OUT045,1783.0625
FDI16,OUT019,-972.0
FDL32,OUT046,1856.4375
FDA07,OUT046,2045.4375
FDA14,OUT045,2282.0625
FDV46,OUT027,3701.0625
NCO07,OUT035,3505.6875
NCP41,OUT046,1730.9375
FDY60,OUT018,2079.1875
FDN38,OUT017,4038.6875
FDO15,OUT046,1254.4375
FDT60,OUT013,2011.6875
FDA55,OUT035,3746.9375
FDE02,OUT010,-393.125
DRJ39,OUT049,3551.6875
FDV34,OUT035,1406.9375
FDS20,OUT027,4384.5625
FDF02,OUT027,3094.5625
FDW40,OUT017,2431.4375
NCB43,OUT046,2931.4375
FDR58,OUT017,1605.4375
DRJ59,OUT035,784.3125
NCD30,OUT017,1618.6875
FDE14,OUT017,1756.9375
FDC28,OUT018,1491.1875
FDU16,OUT018,1108.6875
NCD19,OUT035,1053.6875
FDU21,OUT046,630.6875
FDV59,OUT027,4931.5625
FDU03,OUT045,2866.3125
FDC33,OUT010,1237.875
NCR42,OUT035,656.1875
DRH59,OUT035,1328.5625
NCM31,OUT035,2373.4375
FDS50,OUT035,3670.6875
FDP39,OUT046,881.1875
FDQ55,OUT013,1971.9375
FDV36,OUT019,137.0
FDI05,OUT027,2738.0625
FDS45,OUT027,3199.5625
FDA39,OUT045,658.8125
FDC37,OUT010,-180.125
FDJ60,OUT027,4134.0625
DRQ35,OUT046,1975.0625
NCJ06,OUT046,1864.4375
NCY42,OUT018,1952.4375
DRM37,OUT049,3177.6875
FDR14,OUT045,797.8125
FDE51,OUT049,879.6875
FDT33,OUT017,2820.9375
FDR08,OUT013,1829.4375
FDE36,OUT010,683.375
FDL22,OUT019,-411.0
FDR44,OUT013,2172.1875
FDI56,OUT019,-415.75
FDE47,OUT010,114.375
FDV27,OUT010,-417.625
FDV10,OUT049,878.6875
FDC40,OUT045,1235.8125
NCX41,OUT013,3402.4375
NCQ38,OUT027,3146.8125
FDV12,OUT027,3099.0625
FDE52,OUT017,1622.4375
FDG20,OUT027,4310.5625
FDV16,OUT027,2126.0625
FDI32,OUT017,1912.6875
FDJ32,OUT049,1113.6875
FDN39,OUT018,2482.1875
FDY34,OUT017,2822.9375
FDC14,OUT035,869.6875
FDA55,OUT017,3723.4375
FDZ50,OUT010,1047.375
DRG13,OUT049,2678.6875
FDP01,OUT013,2505.0625
NCG54,OUT017,2802.1875
FDM13,OUT045,2024.3125
NCO18,OUT027,4256.3125
NCW41,OUT013,2550.1875
FDM52,OUT027,3835.5625
NCF55,OUT035,727.4375
FDT09,OUT046,2186.1875
NCM19,OUT035,1945.9375
FDW12,OUT018,2107.6875
FDP15,OUT019,2233.5
FDK36,OUT045,783.3125
FDZ25,OUT035,2933.6875
NCW06,OUT049,3114.1875
FDW60,OUT046,2844.6875
DRC49,OUT013,2320.0625
NCT17,OUT035,3154.9375
NCN06,OUT018,2265.4375
FDC45,OUT013,2750.4375
DRJ47,OUT019,826.6875
NCF06,OUT045,3888.8125
FDE21,OUT010,-12.625
DRG27,OUT013,718.5625
FDW40,OUT049,2392.6875
NCO53,OUT046,2948.4375
FDE23,OUT049,897.6875
FDQ16,OUT046,1745.4375
FDS26,OUT045,4047.3125
FDZ13,OUT010,-1020.125
FDS14,OUT049,2572.6875
FDC10,OUT045,1890.3125
FDY16,OUT049,3066.6875
FDJ20,OUT035,2134.9375
FDV43,OUT035,854.9375
FDZ32,OUT027,3225.5625
FDR23,OUT046,2814.1875
FDN24,OUT035,1003.6875
FDE34,OUT027,4362.5625
FDU31,OUT013,3551.6875
FDW33,OUT018,1433.1875
FDU26,OUT046,1955.1875
FDE20,OUT027,4230.5625
NCW05,OUT035,1792.4375
FDB22,OUT018,2140.1875
FDO56,OUT046,1950.4375
FDA19,OUT027,3538.0625
DRI39,OUT045,805.1875
FDH52,OUT018,799.6875
FDZ50,OUT035,3099.4375
NCN42,OUT035,2429.1875
FDB53,OUT013,2407.9375
DRG11,OUT017,1817.8125
DRK11,OUT027,3822.5625
FDQ60,OUT017,2070.4375
FDT36,OUT017,724.4375
DRG25,OUT018,2657.6875
DRJ23,OUT046,3021.3125
FDG05,OUT035,2714.9375
NCK06,OUT018,1581.4375
FDU52,OUT017,2572.9375
FDW07,OUT018,1148.6875
NCM17,OUT045,693.5625
FDA22,OUT045,2593.3125
NCA41,OUT018,2807.9375
FDF38,OUT035,868.9375
FDH52,OUT046,1109.1875
FDY58,OUT019,1736.5
FDZ16,OUT045,3060.3125
NCM18,OUT017,1049.4375
FDA22,OUT018,2361.6875
NCJ43,OUT035,2855.6875
FDI34,OUT027,5157.0625
FDG56,OUT046,1067.9375
FDS34,OUT046,1887.6875
DRC01,OUT035,991.3125
FDQ04,OUT035,852.4375
FDK04,OUT035,1102.9375
FDT51,OUT049,1917.6875
FDV26,OUT017,3261.9375
FDS04,OUT049,2379.6875
FDW43,OUT018,3387.1875
FDQ28,OUT010,607.875
NCK06,OUT017,1968.6875
FDS23,OUT018,1706.6875
FDZ36,OUT019,1103.25
FDE56,OUT018,734.1875
FDW10,OUT027,4232.0625
NCN14,OUT045,2858.8125
NCQ18,OUT045,1444.5625
FDW08,OUT017,1811.4375
FDU43,OUT035,3948.6875
FDR33,OUT010,-152.625
FDM24,OUT010,525.875
NCZ05,OUT046,1691.4375
NCV41,OUT035,1922.4375
FDV11,OUT018,2541.1875
NCY05,OUT035,724.1875
FDV44,OUT018,2767.6875
FDW32,OUT049,1471.6875
NCU18,OUT027,3673.8125
NCC43,OUT035,4010.9375
FDW19,OUT013,1872.9375
FDN31,OUT035,3176.9375
FDI48,OUT045,848.0625
FDS24,OUT017,1542.4375
FDF46,OUT049,1928.6875
DRG23,OUT017,2502.5625
FDG14,OUT018,2182.1875
NCY30,OUT049,2883.1875
FDO28,OUT018,1645.1875
DRD24,OUT035,2380.0625
FDI33,OUT049,1542.6875
FDN32,OUT046,2988.1875
FDR16,OUT045,3278.3125
FDF26,OUT046,2501.1875
NCN29,OUT018,545.9375
FDE20,OUT045,2690.5625
FDA46,OUT046,3086.9375
FDU28,OUT045,2956.3125
FDQ48,OUT045,1589.0625
FDV36,OUT013,2074.3125
FDR14,OUT018,585.6875
FDP23,OUT017,3501.6875
FDP56,OUT013,872.9375
FDK48,OUT010,-619.125
FDR48,OUT046,2454.4375
NCY29,OUT049,989.1875
FDM22,OUT018,649.1875
DRJ01,OUT013,2538.8125
FDZ43,OUT045,3850.3125
FDV03,OUT035,2594.6875
FDX11,OUT027,4396.0625
NCA41,OUT027,4544.8125
FDE38,OUT017,2727.9375
FDI27,OUT018,550.1875
FDN32,OUT013,2980.8125
NCN43,OUT017,2078.1875
FDB47,OUT027,4744.5625
FDV03,OUT017,2575.4375
NCN30,OUT045,1446.5625
NCV54,OUT010,-16.8125
FDV07,OUT013,1866.1875
FDP07,OUT049,3234.6875
FDK48,OUT018,975.6875
FDM15,OUT019,618.25
FDY19,OUT027,3320.0625
FDK46,OUT046,4132.1875
FDY11,OUT045,1087.3125
FDH09,OUT046,888.4375
FDO08,OUT027,4152.0625
FDU14,OUT013,4032.6875
FDD22,OUT027,3273.5625
FDM27,OUT017,2654.4375
FDL02,OUT027,3171.5625
NCA17,OUT035,2479.9375
FDE38,OUT019,735.5
NCG07,OUT049,3044.1875
DRC27,OUT013,3929.8125
FDA27,OUT035,4244.6875
FDW40,OUT045,2244.8125
DRI11,OUT013,1863.9375
FDN50,OUT046,1588.9375
FDR12,OUT046,2807.4375
FDT34,OUT027,3138.5625
FDW11,OUT035,1146.9375
NCO30,OUT027,4331.8125
FDZ34,OUT017,3156.9375
FDU45,OUT017,1960.4375
NCD42,OUT035,769.1875
FDX25,OUT045,2847.8125
NCR29,OUT046,968.1875
FDX43,OUT019,695.25
FDB04,OUT010,-448.125
FDR49,OUT027,2264.0625
FDS39,OUT018,1978.6875
FDW58,OUT045,1619.0625
FDG22,OUT019,-1230.25
FDG31,OUT017,1165.1875
NCV53,OUT027,5246.8125
DRJ37,OUT035,2520.0625
FDV07,OUT035,1959.6875
FDW52,OUT018,2418.6875
FDT15,OUT045,2917.0625
FDD02,OUT018,1633.6875
FDM16,OUT035,1416.9375
NCE55,OUT046,2769.6875
FDB57,OUT018,3292.1875
FDQ04,OUT013,742.1875
FDQ47,OUT019,-1245.75
FDY14,OUT019,2294.25
DRK37,OUT017,3009.0625
FDO25,OUT017,3355.4375
FDL57,OUT046,4196.1875
NCK29,OUT018,1679.9375
FDK46,OUT027,5579.0625
NCB43,OUT010,990.6875
DRE01,OUT027,5225.5625
FDC46,OUT018,2642.1875
FDQ23,OUT045,1599.5625
FDX38,OUT049,945.6875
FDG60,OUT018,3454.1875
FDW55,OUT017,4118.4375
FDP39,OUT013,900.1875
FDB20,OUT018,996.1875
FDV21,OUT017,2102.1875
FDZ02,OUT013,1665.1875
FDP19,OUT027,3527.5625
FDA38,OUT035,3849.4375
FDH22,OUT045,1938.3125
DRM11,OUT045,3956.6875
FDO12,OUT027,4574.5625
FDT14,OUT049,2047.6875
FDW34,OUT010,1954.375
FDG04,OUT027,4469.0625
FDW59,OUT018,1110.6875
FDR33,OUT018,1476.6875
FDP32,OUT013,2080.8125
FDL13,OUT027,5205.5625
FDD22,OUT013,1859.9375
FDV40,OUT027,2643.5625
NCD55,OUT046,668.1875
FDQ20,OUT010,-1203.125
FDD28,OUT045,927.8125
FDC39,OUT045,3218.3125
NCR17,OUT049,1972.1875
DRO35,OUT018,1558.1875
FDF40,OUT049,4090.6875
FDR31,OUT018,2052.1875
NCQ41,OUT017,3228.9375
FDP38,OUT046,879.6875
NCU54,OUT027,4710.8125
FDG22,OUT018,370.1875
DRK59,OUT013,3724.9375
FDC37,OUT046,1732.9375
NCO42,OUT013,2295.3125
NCT42,OUT017,2413.6875
FDX27,OUT035,1648.4375
FDV40,OUT018,928.6875
FDT45,OUT027,2349.0625
FDS47,OUT019,-472.0
FDR45,OUT035,3932.9375
FDB03,OUT045,3759.8125
FDO49,OUT035,1034.4375
FDU60,OUT027,4168.0625
FDB26,OUT018,646.1875
FDB46,OUT017,3539.1875
FDQ37,OUT019,1194.75
FDN03,OUT017,4106.4375
NCX30,OUT045,3845.3125
FDK32,OUT019,641.75
DRM47,OUT013,3060.1875
NCO02,OUT046,1121.6875
FDP04,OUT013,1082.9375
NCO43,OUT049,1701.1875
FDD59,OUT013,1423.5625
FDQ10,OUT017,2852.1875
FDW45,OUT035,2486.6875
NCK30,OUT049,4088.1875
FDU31,OUT018,3192.6875
NCQ17,OUT019,587.0625
FDN01,OUT017,2909.6875
FDZ19,OUT049,2821.6875
DRG37,OUT017,2563.5625
FDE32,OUT045,527.3125
FDO34,OUT049,2755.6875
FDM04,OUT019,-986.75
FDZ25,OUT049,2871.6875
FDU08,OUT049,1705.6875
NCW30,OUT045,3846.3125
NCM18,OUT013,984.4375
FDS22,OUT035,912.6875
NCH18,OUT017,3921.6875
FDC23,OUT013,2889.6875
FDY46,OUT013,3012.4375
NCU06,OUT046,3614.4375
FDX57,OUT045,1543.8125
FDX36,OUT027,5044.5625
FDL16,OUT045,668.8125
FDT16,OUT010,2281.375
FDN16,OUT018,1423.1875
FDC03,OUT046,3168.1875
DRF60,OUT013,3812.6875
FDS27,OUT027,4626.0625
FDP33,OUT010,2136.875
FDJ36,OUT018,1383.6875
NCR42,OUT013,591.9375
FDV14,OUT017,1479.9375
NCP42,OUT035,3177.1875
FDB50,OUT027,2711.0625
NCC30,OUT027,4233.3125
FDA23,OUT018,1361.1875
FDW16,OUT017,1613.1875
FDQ52,OUT010,2011.375
FDB58,OUT049,2426.6875
NCP29,OUT049,1143.1875
NCM05,OUT045,4028.5625
FDO25,OUT013,3304.4375
NCM54,OUT046,2006.4375
NCL54,OUT046,2748.6875
FDL39,OUT010,1014.375
FDF53,OUT018,2617.6875
NCQ42,OUT035,2103.6875
FDF58,OUT013,1092.1875
FDZ04,OUT035,1187.9375
FDE26,OUT019,408.75
FDS60,OUT017,2949.9375
FDV58,OUT017,3219.1875
FDM04,OUT045,873.5625
FDE08,OUT035,2464.4375
NCB43,OUT049,2992.1875
FDU11,OUT010,-41.125
FDF22,OUT019,1451.75
FDE24,OUT013,2291.6875
DRJ49,OUT046,2090.8125
NCQ53,OUT035,3892.6875
NCL41,OUT013,632.0625
FDR22,OUT013,1855.1875
FDH04,OUT035,1659.4375
DRH15,OUT045,658.1875
FDY40,OUT049,933.6875
NCI17,OUT035,1693.9375
NCC18,OUT013,2718.3125
FDY28,OUT027,4850.5625
FDB45,OUT027,3105.0625
NCL30,OUT018,1691.9375
FDM10,OUT017,3489.1875
FDH22,OUT027,3477.0625
NCZ53,OUT017,3120.6875
NCI18,OUT013,3542.9375
FDH14,OUT027,3758.5625
FDR36,OUT027,2219.0625
FDW01,OUT045,2363.3125
FDK02,OUT027,3375.0625
FDJ02,OUT018,2115.1875
FDU55,OUT013,4192.0625
NCV18,OUT027,2763.3125
FDH14,OUT018,1983.1875
FDZ37,OUT045,1441.8125
FDX49,OUT049,3649.6875
NCD43,OUT046,1675.6875
FDZ07,OUT013,1092.6875
FDK43,OUT035,2175.6875
FDR32,OUT018,3352.1875
FDT39,OUT013,2481.4375
NCV54,OUT017,1986.6875
FDF38,OUT018,452.6875
FDV60,OUT046,3181.6875
FDH44,OUT027,3834.5625
FDS21,OUT046,1048.6875
NCL41,OUT045,519.0625
FDM46,OUT017,1598.4375
FDU27,OUT045,722.8125
NCJ54,OUT017,3748.1875
DRG51,OUT018,2341.1875
NCA29,OUT019,820.3125
FDR47,OUT045,3024.0625
NCL19,OUT027,3745.8125
DRG01,OUT049,1293.6875
FDG10,OUT046,1036.6875
NCV05,OUT049,2526.1875
NCH18,OUT019,1934.0625
FDV14,OUT018,1094.1875
DRJ23,OUT035,3129.8125
DRJ11,OUT046,2989.3125
FDZ03,OUT017,3124.1875
FDI27,OUT010,-1067.125
FDJ14,OUT018,1102.6875
FDU32,OUT017,2075.4375
FDD47,OUT027,4191.0625
DRF36,OUT035,3140.5625
FDM21,OUT046,4115.4375
FDV10,OUT018,507.6875
FDH60,OUT018,2874.1875
FDX47,OUT010,607.375
FDT19,OUT019,905.0
FDO11,OUT045,3912.8125
FDH24,OUT027,3957.5625
FDL02,OUT018,1441.1875
FDB02,OUT049,2944.6875
FDA43,OUT046,3128.1875
FDG52,OUT045,706.0625
DRC12,OUT013,3036.4375
FDY37,OUT018,2036.1875
NCU18,OUT045,2130.5625
FDU09,OUT035,1110.9375
DRJ25,OUT027,2211.0625
DRE12,OUT018,1469.6875
DRL47,OUT017,2068.5625
DRK01,OUT046,1531.8125
FDC22,OUT019,1163.25
FDG44,OUT013,971.1875
FDW04,OUT035,2288.9375
FDK09,OUT049,3697.6875
NCN43,OUT035,2111.9375
FDG04,OUT049,3082.6875
FDH32,OUT010,-372.625
DRI47,OUT017,2395.5625
DRE15,OUT013,1260.8125
FDY11,OUT035,1295.4375
FDO60,OUT049,784.6875
FDQ20,OUT018,419.6875
FDO57,OUT027,3988.5625
FDT14,OUT019,80.0
FDA57,OUT049,736.6875
DRN35,OUT017,712.5625
FDJ03,OUT046,881.1875
FDX28,OUT017,1737.9375
DRE25,OUT045,1370.6875
FDR09,OUT046,4143.9375
FDB23,OUT035,3783.4375
FDO08,OUT045,2604.8125
FDQ23,OUT049,1728.6875
FDW04,OUT013,2197.0625
DRK13,OUT010,1186.3125
NCL17,OUT027,3706.3125
FDY21,OUT035,3233.4375
FDJ38,OUT027,4515.5625
FDA37,OUT019,193.5
FDV43,OUT013,757.6875
FDL36,OUT046,1470.6875
FDD53,OUT045,624.3125
FDZ19,OUT010,841.875
FDV21,OUT045,1928.3125
NCL54,OUT018,2443.4375
DRI47,OUT027,3736.0625
DRG03,OUT049,2530.6875
FDG21,OUT013,2462.1875
FDW03,OUT018,1436.1875
NCI55,OUT046,1913.4375
DRC36,OUT019,954.1875
FDH22,OUT017,2128.6875
FDV20,OUT045,1995.5625
NCU41,OUT027,4508.8125
FDN46,OUT027,3158.0625
FDK50,OUT045,2516.8125
NCA05,OUT027,3810.3125
DRH01,OUT018,2433.6875
FDT08,OUT018,2114.6875
FDM08,OUT018,3329.1875
FDZ07,OUT035,1182.6875
FDS22,OUT017,874.9375
FDV35,OUT027,3915.5625
FDI28,OUT010,-624.625
FDW58,OUT027,3162.0625
FDT52,OUT045,3856.0625
FDY34,OUT046,2707.6875
FDR10,OUT046,2597.4375
FDK57,OUT017,2057.4375
FDR02,OUT027,3213.0625
FDX49,OUT046,3605.9375
FDQ20,OUT046,728.4375
DRK23,OUT045,3859.6875
NCW06,OUT046,3032.9375
FDR31,OUT017,2456.4375
NCE43,OUT013,2676.3125
DRO59,OUT027,2672.5625
FDN09,OUT049,3983.6875
FDR11,OUT046,2617.4375
FDO57,OUT013,2579.0625
NCX18,OUT017,3207.6875
FDB05,OUT018,3507.6875
FDQ08,OUT018,754.6875
NCG43,OUT035,1563.6875
FDJ56,OUT013,1649.9375
FDA13,OUT010,-1288.625
FDO56,OUT017,2034.1875
FDB37,OUT018,3592.1875
FDZ02,OUT018,1340.6875
FDQ24,OUT046,4007.1875
FDM16,OUT013,1326.4375
FDU35,OUT049,1698.6875
FDT35,OUT035,2868.4375
NCX30,OUT049,3982.1875
FDG04,OUT017,3103.1875
FDI12,OUT035,1601.9375
FDE35,OUT035,1190.6875
NCP14,OUT027,3097.8125
NCY53,OUT045,1684.5625
FDP49,OUT017,1092.4375
FDQ04,OUT017,808.9375
FDM39,OUT035,2931.1875
FDO58,OUT019,724.25
FDC56,OUT017,2010.1875
NCQ54,OUT046,2652.9375
FDV10,OUT027,2250.0625
NCK17,OUT046,721.4375
NCF55,OUT027,2039.8125
FDV33,OUT013,4200.3125
NCH29,OUT019,-292.4375
FDA37,OUT027,3510.0625
FDH46,OUT018,1414.6875
FDS25,OUT035,1928.9375
FDH04,OUT027,2970.5625
FDX52,OUT046,3131.1875
NCD42,OUT017,740.9375
FDW47,OUT017,2054.4375
FDL25,OUT027,2994.0625
NCJ06,OUT010,-61.3125
FDY09,OUT013,2828.4375
FDS40,OUT046,643.1875
FDH41,OUT017,3502.6875
FDG38,OUT035,1582.9375
FDU03,OUT027,4380.5625
FDV20,OUT046,2089.1875
DRB13,OUT045,2934.1875
NCQ30,OUT013,1931.3125
NCH06,OUT013,3883.9375
FDU50,OUT018,1573.6875
NCO42,OUT019,383.0625
FDW09,OUT018,1069.1875
FDH04,OUT013,1559.1875
FDC21,OUT045,1712.3125
FDL21,OUT049,796.6875
FDM46,OUT010,-434.625
FDT22,OUT019,-901.0
FDB28,OUT035,3227.6875
FDI12,OUT018,1199.6875
FDA28,OUT045,1995.8125
FDF59,OUT013,2090.9375
FDM45,OUT027,3462.0625
FDQ56,OUT017,1460.4375
FDR46,OUT049,2396.6875
FDT01,OUT013,3453.0625
FDD16,OUT027,2631.5625
NCU30,OUT010,594.1875
FDM40,OUT010,365.375
FDI56,OUT035,1616.9375
NCS30,OUT013,2016.1875
FDU08,OUT017,1725.6875
FDX51,OUT027,4612.5625
FDA43,OUT045,3048.0625
FDX59,OUT010,-1305.625
FDC37,OUT018,1426.1875
FDP58,OUT013,3511.6875
NCY42,OUT035,2347.6875
FDF21,OUT018,2793.6875
FDU10,OUT027,2164.5625
DRL47,OUT018,1677.6875
FDA58,OUT018,3467.1875
FDJ22,OUT049,3137.6875
FDK50,OUT046,2595.1875
FDO38,OUT035,1374.4375
DRF60,OUT035,3917.8125
NCZ42,OUT019,1862.0625
FDD35,OUT049,2032.6875
FDL25,OUT045,1464.3125
FDJ16,OUT013,1017.6875
DRK59,OUT049,3771.6875
FDI50,OUT046,3717.4375
NCB19,OUT045,1274.0625
DRI37,OUT035,1035.5625
FDA14,OUT027,3817.5625
FDC08,OUT018,3375.1875
FDS45,OUT046,1744.6875
FDI21,OUT049,1180.6875
DRJ47,OUT035,2860.3125
DRE37,OUT027,4439.5625
FDT55,OUT018,2298.1875
NCG42,OUT027,3468.3125
FDA31,OUT049,2779.6875
NCW42,OUT046,3499.9375
FDF50,OUT017,3129.4375
FDK56,OUT049,3053.6875
FDX10,OUT035,809.1875
NCK07,OUT027,4080.3125
FDZ49,OUT017,3655.4375
FDR33,OUT013,1797.4375
FDO44,OUT018,1501.1875
FDA20,OUT046,2955.1875
NCL30,OUT045,1912.8125
FDI05,OUT019,-610.5
FDQ12,OUT018,3357.6875
FDH47,OUT017,1694.9375
FDH34,OUT018,2668.1875
FDF29,OUT046,2171.6875
FDG40,OUT018,276.1875
NCE18,OUT017,4021.9375
FDP21,OUT010,1123.375
FDY50,OUT013,1481.3125
FDB36,OUT049,2188.6875
NCZ29,OUT049,2108.1875
FDU20,OUT018,1663.1875
FDO56,OUT013,1982.9375
FDW31,OUT049,3292.6875
DRH59,OUT013,1234.8125
NCB30,OUT017,3201.1875
FDK43,OUT027,3515.0625
FDW43,OUT045,3612.8125
NCL19,OUT017,2384.1875
FDJ27,OUT046,1669.1875
FDC45,OUT046,2721.6875
FDY40,OUT035,985.9375
NCM41,OUT035,1617.4375
NCK18,OUT019,748.0625
FDP37,OUT049,2119.6875
FDA27,OUT027,5573.5625
NCX30,OUT035,4031.1875
FDR09,OUT017,4184.1875
FDG08,OUT027,4243.0625
NCU30,OUT013,2557.0625
FDB16,OUT017,1544.4375
FDM16,OUT017,1387.9375
FDC48,OUT013,1394.0625
NCF18,OUT046,2979.6875
FDU46,OUT018,1191.6875
FDH41,OUT018,3108.6875
NCN42,OUT010,382.6875
FDU49,OUT046,1457.6875
FDB20,OUT027,2733.0625
FDG50,OUT019,-393.25
FDW20,OUT045,1879.8125
NCO55,OUT049,1811.1875
FDX48,OUT046,2524.1875
FDU48,OUT046,2116.1875
FDR48,OUT019,557.0
FDK27,OUT013,2017.9375
FDT35,OUT013,2744.4375
FDN12,OUT049,1858.6875
NCE31,OUT019,-1369.4375
FDL21,OUT017,815.4375
FDV56,OUT017,1875.9375
FDR16,OUT017,3473.4375
NCP41,OUT049,1817.1875
FDJ27,OUT013,1699.6875
FDA07,OUT017,2119.9375
FDK55,OUT049,1497.6875
FDM33,OUT049,3595.6875
FDY46,OUT046,3000.6875
FDD36,OUT046,1931.9375
FDB12,OUT027,3165.5625
FDF28,OUT019,185.25
NCE07,OUT019,382.3125
FDW50,OUT027,4100.5625
NCW18,OUT017,3856.4375
NCJ17,OUT019,-522.4375
DRZ24,OUT010,17.8125
FDS07,OUT035,1979.4375
NCW05,OUT010,-247.8125
FDZ22,OUT018,1083.1875
FDK02,OUT046,1926.9375
FDZ45,OUT027,4602.5625
